image_path,label
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\34.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\35.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\36.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\37.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\40.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\44.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\45.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\46.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\47.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\1.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\2.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\3.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\8.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\13.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\19.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\20.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\21.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\22.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\23.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\25.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\27.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\28.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\29.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\30.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\33.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\35.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\37.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\38.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\39.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\40.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\41.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\42.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\43.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\44.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\45.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\49.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\50.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\51.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\52.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\53.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script02_2\54.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\3.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\4.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\7.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\8.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\9.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\10.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\11.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\14.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\15.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\17.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\18.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\19.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\21.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\24.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\30.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\31.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\34.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\36.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\37.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\38.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\39.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\40.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\41.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\4.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\10.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\11.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\12.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\13.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\14.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\16.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\17.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\19.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\21.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\22.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\28.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\29.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\30.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\31.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\33.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\37.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\39.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\40.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_1\41.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\6.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\10.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\11.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\15.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\17.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\22.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\23.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\24.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\25.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\26.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\27.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\28.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\29.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\30.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\31.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\33.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\34.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\35.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\36.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\37.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\38.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\39.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\40.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\41.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\12.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\13.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\18.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\22.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\23.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\24.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\25.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\26.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\27.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\28.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\29.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\30.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\31.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\32.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\33.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\34.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\35.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\36.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\37.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\38.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\39.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\40.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\41.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\42.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_script03_2\43.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro01\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro01\18.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro01\19.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro01\20.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro01\21.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro01\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro01\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro01\2.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro01\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro01\17.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro01\19.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro02\0.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro02\1.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro02\2.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro02\3.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro03\0.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro03\1.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro03\4.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro03\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro03\4.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro03\5.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro04\9.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro04\16.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro04\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro04\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro04\3.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro04\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro04\5.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro04\6.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro04\7.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro04\8.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro04\9.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro04\10.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro04\11.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro04\12.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro04\13.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro04\15.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro04\16.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro04\17.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro04\18.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro04\19.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\6.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\10.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\19.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\2.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\3.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\5.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\6.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\7.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\8.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\9.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\10.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\11.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\12.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\13.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\14.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\15.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\16.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\17.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\18.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\19.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\20.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro05\21.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\0.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\1.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\2.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\3.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\4.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\5.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\6.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\7.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\8.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\9.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\10.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\11.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\12.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\13.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\14.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\2.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\3.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\5.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\6.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\7.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\8.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\9.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\10.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\11.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\12.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\13.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\14.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\15.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\16.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\17.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\18.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro06\19.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\1.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\2.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\3.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\4.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\5.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\6.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\7.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\8.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\9.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\10.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\11.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\12.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\13.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\14.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\15.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\1.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\2.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\3.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\4.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\5.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\6.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\7.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\8.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\9.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\10.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro07\11.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro08\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro08\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro08\2.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro08\3.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro08\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro08\5.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro08\6.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro08\7.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro08\8.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro08\9.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro08\10.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro08\11.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses02F_impro08\12.jpg,3
